id,title,source,label
7712,টিকটকে অর্ধলক্ষ বার দেখা হয়েছে বিরাট ও আনুশকার বিচ্ছেদের,bangla_fakenews,1
7713,বাংলাদেশ বনাম দক্ষিণ আফ্রিকার ম্যাচে আম্পায়ারদের ভূমিকা নিয়ে ধোনির নামে মন্তব্য প্রচার,bangla_fakenews,1
7714,আফগানিস্তানের কাছে বাংলাদেশ ক্রিকেট দল ম্যাচ বিক্রি করেছে শীর্ষক কোনো মন্তব্য ডেভিড ওয়ার্নার করেননি,bangla_fakenews,1
7715,বাংলাদেশ ও অস্ট্রেলিয়ার কাছে ক্ষমা চেয়ে রশিদ খান কোনো বক্তব্য দেননি,bangla_fakenews,1
7716,লঙ্কান ক্রিকেটার কুসাল মেন্ডিসের অবসর ঘোষণার,bangla_fakenews,1
7717,ক্রিকেট বোর্ড নিয়ে ব্যারিস্টার সুমনের পুরোনো মন্তব্য ছড়ালো তার সংসদে দেওয়া বক্তব্য দাবিতে,bangla_fakenews,1
7718,দেশে ফিরে ক্রিকেটাররা ভক্ত-সমর্থকদের হামলার শিকার হওয়ার,bangla_fakenews,1
7719,২০২৪ টি২০ বিশ্বকাপের পূর্বে ভারতের কখনো চ্যাম্পিয়ন না হওয়ার,bangla_fakenews,1
7720,বাংলাদেশ ক্রিকেট দলকে অপদস্ত করে গ্লেন ম্যাক্সওয়েল কোনো লাইভ করেননি,bangla_fakenews,1
7721,১৮ কোটি মানুষের মধ্যে কারোর দোয়া কবুল হয়নি মর্মে নাজমুল হোসেন শান্ত কোনো মন্তব্য করেননি,bangla_fakenews,1
7722,ক্রিশ্চিয়ানো রোনালদো ইউরো ২০২০ এ ওয়ান লাভ বা রেইনবো আর্মব্যান্ড না পরা একমাত্র অধিনায়ক নন,bangla_fakenews,1
7723,ক্রিকেটারদের ওপর আক্রমণ হয়েছে দাবিতে সাকিব কোনো লাইভে আসেননি,bangla_fakenews,1
7724,ক্রিকেটার সাকিব ও লিটনের বাসায় ভক্তদের হামলার,bangla_fakenews,1
7725,মাহমুদউল্লাহ রিয়াদ আন্তর্জাতিক ক্রিকেট থেকে অবসর নেওয়ার কোনো ঘোষণা দেননি,bangla_fakenews,1
7726,বিসিবি থেকে নাজমুল হাসান পাপনের পদত্যাগের,bangla_fakenews,1
7727,ডেভিড মিলার আন্তর্জাতিক টি-টোয়েন্টি ক্রিকেট থেকে অবসর নেননি,bangla_fakenews,1
7728,আর্জেন্টিনা-চিলি ম্যাচে পা টেনে ধরার ভাইরাল ছবি নিয়ে নাইকি কোনো বিজ্ঞাপন তৈরি করেনি,bangla_fakenews,1
7729,রোনালদো কখনো ইউটিউব চ্যানেল খুলতে পারবে না শীর্ষক,bangla_fakenews,1
7730,লঙ্কা প্রিমিয়ার লিগ (এলপিএল) খেলতে যাননি মাহমুদউল্লাহ রিয়াদ,bangla_fakenews,1
7731,ফ্রান্সের ফোকাস হারানোর মতো পর্তুগাল দলে কোনো মেসি নেই শীর্ষক কোনো মন্তব্য ফ্রান্স কোচ দিদিয়ের দেশম করেননি,bangla_fakenews,1
7732,বিরাট কোহলিকে লাইভে এনে অপমান করেছেন তামিম ইকবাল শীর্ষক,bangla_fakenews,1
7733,মেসিকে নিয়ে লামিন ইয়ামাল কোনো টুইট করেননি,bangla_fakenews,1
7734,বাংলাদেশের মতো ফালতু টিমের সাথে আর এক মুহূর্তও থাকবো না শীর্ষক কোনো মন্তব্য মুশতাক আহমেদ করেননি,bangla_fakenews,1
7735,তামিম ও আকরাম খানকে জড়িয়ে মিনহাজুল আবেদীনের নামে মন্তব্য ফেসবুকে,bangla_fakenews,1
7736,ফটোগ্রাফারের কান্নার এই ছবিটি কোপা আমেরিকার ফাইনালের নয়,bangla_fakenews,1
7737,অলিম্পিকের উদ্বোধনী অনুষ্ঠানে সারাবিশ্বের টেলিভিশনে কোটা আন্দোলনের দৃশ্য প্রচারিত হওয়ার,bangla_fakenews,1
7738,পাপনকে সরিয়ে আকরাম খানকে বিসিবির সভাপতির দায়িত্ব দেননি প্রধানমন্ত্রী,bangla_fakenews,1
7739,মেসির আঘাতপ্রাপ্ত গোড়ালি দাবিতে ভিন্ন খেলোয়াড়ের গোড়ালির ছবি প্রচার,bangla_fakenews,1
7740,"টি-টোয়েন্টি বিশ্বকাপ সেমিফাইনালে সূরা ফাতিহা নয়, জাতীয় সংগীতই গেয়েছিল আফগানিস্তান",bangla_fakenews,1
7741,স্কটল্যান্ড জাতীয় ক্রিকেট দলে যোগ দেননি সাব্বির রহমান,bangla_fakenews,1
7742,বিসিবি প্রসঙ্গে ড. ইউনূসের মন্তব্য দাবিতে যমুনা টিভি কোনো সংবাদ প্রকাশ করেনি,bangla_fakenews,1
7743,কোটা সংস্কার আন্দোলনে শিক্ষার্থীদের সমর্থন জানিয়ে মার্কিন ক্রিকেটার অ্যারন জোন্স ফেসবুকে পোস্ট করেননি,bangla_fakenews,1
7744,আলভারেজ বাংলাদেশের বন্যার্তদের অনুদান দিয়েছেন দাবিতে যমুনা টিভির নামে ফটোকার্ড প্রচার,bangla_fakenews,1
7745,বাংলাদেশ ক্রিকেট বোর্ড ও ক্রিকেট নিষিদ্ধ নিয়ে ড. ইউনূসের নামে প্রচারিত মন্তব্যটি,bangla_fakenews,1
7746,সাকিব-শিশিরকে জড়িয়ে সময় টিভির নামে ফটোকার্ড প্রচার,bangla_fakenews,1
7747,মাশরাফিকে জড়িয়ে তামিম ইকবালের নামে মন্তব্য প্রচার,bangla_fakenews,1
7748,ড. ইউনূস দেশ থেকে রিয়াল মাদ্রিদ ভক্তদের বের করে দিবেন দাবিতে আরটিভির নামে ফটোকার্ড প্রচার,bangla_fakenews,1
7749,দ্য হান্ড্রেড-এ রিশাদ হোসেন খেলার দাবিতে পাকিস্তানি স্পিনার উসামা মীরের ভিডিও প্রচার,bangla_fakenews,1
7750,বাংলাদেশ ক্রিকেট টিমকে ড. ইউনূস ১০ কোটি টাকা দিচ্ছেন দাবিতে যমুনা টিভির ফটোকার্ড প্রচার,bangla_fakenews,1
7751,পাকিস্তানের সাথে টেস্ট সিরিজ জয়লাভের পর জন্য দোয়া ও মিষ্টি বিতরণ দাবিতে যমুনা টিভির নামে ফটোকার্ড প্রচার,bangla_fakenews,1
7752,ভারত সিরিজে সাকিব খেললে তামিম খেলবেন না শীর্ষক দাবিতে যমুনা টিভি কোনো ফটোকার্ড প্রকাশ করেনি,bangla_fakenews,1
7753,ইংল্যান্ডে গাঁজার চাষের দাবি সাকিবের নামে,bangla_fakenews,1
7754,নাফিসা কামালের নামে এক্স অ্যাকাউন্ট থেকে সাকিবকে নিয়ে পোস্ট,bangla_fakenews,1
7755,বিপিএলে শাকিব খানের দলে সাকিব অধিনায়ক জানিয়ে সময় টিভি কোনো সংবাদ প্রকাশ করেনি,bangla_fakenews,1
7756,সাকিব নাফিসা কামালকে বিয়ে করেছেন দাবিতে যমুনা টিভির নামে ফটোকার্ড,bangla_fakenews,1
7757,রোনালদোর সম্মানে পর্তুগালে ৭ ইউরোর কয়েন চালু হওয়ার,bangla_fakenews,1
7758,নেপাল দলেও জায়গা পাবে না বাবর আজম শীর্ষক মন্তব্য করেননি শোয়েব মালিক,bangla_fakenews,1
7759,বরুশিয়া ডর্টমুন্ড বনাম সেল্টিকের ম্যাচে গ্যালারিতে ফিলিস্তিনি পতাকা প্রদর্শন দাবিতে পুরোনো ভিন্ন ম্যাচের ছবি প্রচার,bangla_fakenews,1
7760,"ইমন নয়, ইমার্জিং টিমস এশিয়া কাপ-২০২৪ এর বাংলাদেশ ‘এ’ দলের অধিনায়ক আকবর আলী",bangla_fakenews,1
7761,আউট হওয়ার সময় বায়ু নির্গমনের এডিটেড ছবি ক্রিকেটার বাবর আজমের দাবিতে প্রচার,bangla_fakenews,1
7762,রোনালদোর সেকেন্ডে আয় ৩.৬৭ ডলার বা ৪৩৯ টাকা শীর্ষক সঠিক নয়,bangla_fakenews,1
7763,সাকিব আল হাসান ভারতের হয়ে খেলতে পারেন শীর্ষক কোনো মন্তব্য করেননি,bangla_fakenews,1
7764,ব্যালন ডি’অর নিয়ে মেসি ও রদ্রিকে জড়িয়ে ইব্রাহিমোভিচের নামে মন্তব্য প্রচার,bangla_fakenews,1
7765,‘আমি একদিন বিশ্বসেরা ক্যাপ্টেন হবো’ শীর্ষক মন্তব্য করেননি নাজমুল শান্ত,bangla_fakenews,1
7766,সাকিবকে জড়িয়ে কেন উইলিয়ামসনের নামে উক্তি প্রচার,bangla_fakenews,1
7767,এটি থিয়াগো মেসির ফুটবল দক্ষতা প্রদর্শনীর ভিডিও নয়,bangla_fakenews,1
7768,রোনালদোর পিঠে ‘ফ্রি ফিলিস্তিন’ ট্যাটুর ভাইরাল ছবিটি,bangla_fakenews,1
7769,হামজা চৌধুরীকে বাংলাদেশ দলে খেলানো নিয়ে তাবিথ আউয়ালকে জড়িয়ে তথ্য প্রচার,bangla_fakenews,1
7770,স্ত্রীসহ মক্কায় মেসির ভাইরাল ছবিগুলো এআই দিয়ে তৈরি,bangla_fakenews,1
7771,আল-আকসার সামনে রোনালদো-জর্জিনার ছবিটি,bangla_fakenews,1
7772,মোহাম্মদ শামি ও সানিয়া মির্জার এই ছবিগুলো এআই দিয়ে তৈরি,bangla_fakenews,1
7773,‘ইন্ডিয়ার সাথে সেঞ্চুরি না করলে রাতে ঘুম হয় না’ শীর্ষক কোনো মন্তব্য করেননি ট্রাভিস হেড,bangla_fakenews,1
7774,এভারেস্টে আর্জেন্টিনার পতাকা হাতে মেসির ভাইরাল ছবিটি,bangla_fakenews,1
7775,ড. ইউনূসের সাথে তামিম ও তার স্ত্রী আয়েশার এই ছবিটি সম্পাদিত,bangla_fakenews,1
7776,"লিটন দাস বাংলাদেশ দলের একমাত্র হিন্দু ক্রিকেটার নন, স্কোয়াড থেকে বাদ পড়ার কারণও ধর্মীয় নয়",bangla_fakenews,1
7777,কোরআন হাতে রেসলিং রিংয়ে জন সিনার ভাইরাল ছবিগুলো,bangla_fakenews,1
7778,লিটন দাসের বিরুদ্ধে দর্শকদের ‘ ’ স্লোগানের সাথে ধর্মীয় কোনো সংযোগ নেই,bangla_fakenews,1
7779,তাসকিনের প্রথমবারের মতো বিপিএল প্লে-অফে খেলার সুযোগ পাওয়ার সত্য নয়,bangla_fakenews,1
7780,গার্সিয়ার প্রেমিকার মায়ের ছবি দাবিতে লুনিনের স্ত্রীর পুরোনো ছবি প্রচার,bangla_fakenews,1
7781,ফরচুন বরিশালের লঞ্চের এই ছবিটি এআই দিয়ে তৈরি,bangla_fakenews,1
7782,মেসির ছেলের এক ম্যাচে ১১ গোলের খবরটি,bangla_fakenews,1
7783,‘ক্রিকেটার না হলে এলাকার পাতি নেতা হতেন মেহেদী’ শীর্ষক মন্তব্যটি সোহান করেননি,bangla_fakenews,1
7784,অ্যাগুয়েরোর বিষয়ে টনি ক্রুসের টুইট দাবিতে এক্স পোস্টের স্ক্রিনশট প্রচার,bangla_fakenews,1
7785,চ্যাম্পিয়নস ট্রফির উদ্বোধনী ম্যাচে পাকিস্তানি বিমানবাহিনী আয়োজিত প্রদর্শনীর ভিডিও দাবিতে পুরোনো ভিডিও প্রচার,bangla_fakenews,1
7786,"বিপিএলে পুরো পারিশ্রমিক না পেয়ে তামিমকে গালিগালাজ করেননি আফ্রিদি, সমকালের নামে সম্পাদিত ফটোকার্ড",bangla_fakenews,1
7787,বিসিবি সভাপতি ও তামিম ইকবালকে জড়িয়ে সময় টিভির নামে খবর প্রচার,bangla_fakenews,1
7788,ধর্মীয় পোশাকে ইফতার টেবিলে রোনালদো-জর্জিনার ভাইরাল ছবিটি,bangla_fakenews,1
7789,ভারতের কাছে হারের পর ট্র্যাভিস হেড স্ত্রীকে জড়িয়ে কান্না করেছেন দাবিতে ছবি ভাইরাল,bangla_fakenews,1
7790,ফেসবুকে হাহা রিয়েক্ট তুলে নেয়া প্রসঙ্গে ক্রিকেটার শান্তকে জড়িয়ে যমুনা টিভির নামে ফটোকার্ড প্রচার,bangla_fakenews,1
7791,গোপনে গাঁজা ও মদের ব্যবসা করেন শান্ত আয় ২ কোটি শীর্ষক সংবাদ দেয়নি যমুনা টিভি,bangla_fakenews,1
7792,প্রেগন্যান্ট বলায় ৯ মাসে দুই ট্রফি উপহার দিলাম শীর্ষক মন্তব্য রোহিত শর্মা করেননি,bangla_fakenews,1
7793,আইপিএলে দল পাওয়া প্রসঙ্গে ক্রিকেটার শান্তকে জড়িয়ে যমুনা টিভির নামে ফটোকার্ড প্রচার,bangla_fakenews,1
7794,সব ফরম্যাট থেকে ক্রিকেটার শান্তর অবসর নেওয়ার,bangla_fakenews,1
7795,হামজা চৌধুরীর গোলের দৃশ্য দাবিতে ব্রাজিলিয়ান ফুটবলার উইলিয়ানের গোলের দৃশ্য প্রচার,bangla_fakenews,1
7796,তামিম ইকবালের বর্তমান অবস্থা দাবিতে এআই ছবি প্রচার,bangla_fakenews,1
7797,ফেসবুকে ক্রিকেটার তামিম ইকবালের মৃত্যুর,bangla_fakenews,1
7798,হার্ট অ্যাটাকের দুইদিন পরে তামিমের অবস্থা দাবিতে এআই ছবি প্রচার,bangla_fakenews,1
7799,চ্যাম্পিয়ন্স ট্রফির ম্যাচে রোজা ভাঙতে জোর করা হয়েছে শীর্ষক মন্তব্য করেননি ক্রিকেটার শামি,bangla_fakenews,1
7800,চ্যাম্পিয়নস ট্রফিতে বাংলাদেশ খারাপ খেলায় তাসকিন আহমেদের কান্না দাবিতে প্রচারিত ভিডিওটি সম্পাদিত,bangla_fakenews,1
7801,হাশিম আমলা টেস্টের ৩১১ রানের ইনিংসটি রোজা রেখে খেলেছিলেন শীর্ষক,bangla_fakenews,1
7802,অপ্রাসঙ্গিক ভিডিও দিয়ে তামিম ইকবালের মৃত্যুর,bangla_fakenews,1
7803,ফিলিস্তিন ও গাজাকে সাকিবের ১০ কোটি টাকা সাহায্য দাবিতে যমুনা টিভির নামে ফটোকার্ড প্রচার,bangla_fakenews,1
7804,‘ফ্রি ফিলিস্তিন’ লেখা পতাকা হাতে নেইমারের ভাইরাল ছবিটি,bangla_fakenews,1
7805,হার্ট অ্যাটাকের পর তামিম ইকবালের পরিবর্তন দাবিতে এআই নির্মিত ছবি প্রচার,bangla_fakenews,1
7806,আইসিসির অলরাউন্ডার ২০২৫ তালিকায় সাকিবের সেরা হওয়ার,bangla_fakenews,1
7807,ক্রিকেটার তামিম ইকবালের মৃত্যুর,bangla_fakenews,1
7808,বিসিবি সভাপতি ফারুকের নাচের ভিডিও দাবিতে ভারতীয় কন্টেন্ট ক্রিয়েটরের ভিডিও প্রচার,bangla_fakenews,1
7809,ব্যারিস্টার সুমন ও ফুটবলার হামজা চৌধুরীর এই ছবিগুলো সম্পাদিত,bangla_fakenews,1
7810,শর্তসাপেক্ষে বিপিএলের দলগুলোকে ৫৫ লাখ ও ৪৫ লাখ টাকা লভ্যাংশ দেওয়ার খবরকে ৫৫ কোটি ও ৪৫ কোটি টাকা দাবিতে প্রচার,bangla_fakenews,1
7811,"হামজা চৌধুরীর নয়, গোল প্রদানের এই ভিডিওটি কলম্বিয়ান ফুটবলার হুয়ান কোয়াদ্রাদোর",bangla_fakenews,1
7812,সাবেক রিয়াল মাদ্রিদ কোচ কার্লো আনচেলত্তির কান্নার এই ভিডিওটি পুরোনো,bangla_fakenews,1
7813,ফিলিস্তিনের সমর্থনে গণমাধ্যমে ক্রিস্টিয়ানো রোনালদোর কথা বলার দৃশ্য দাবিতে সম্পাদিত ভিডিও প্রচার,bangla_fakenews,1
7814,রোনালদোর গজল গাওয়ার দৃশ্য দাবিতে সম্পাদিত ভিডিও প্রচার,bangla_fakenews,1
7815,বাংলাদেশ ও দক্ষিণ আফ্রিকা ইমার্জিং দলের খেলা নিয়ে যমুনা টিভির নামে সম্পাদিত ফটোকার্ড প্রচার,bangla_fakenews,1
7816,ফুটবলার হামজা চৌধুরীর সাথে কৃষকের ছবিটি সম্পাদিত,bangla_fakenews,1
7817,সাবেক বিসিবি সভাপতি ফারুক আহমেদকে গ্রেফতারের,bangla_fakenews,1
7818,ইপিএল ও উপমহাদেশীয় দেশের পক্ষে আন্তর্জাতিক ম্যাচ খেলা প্রথম ফুটবলার হামজা চৌধুরী নন,bangla_fakenews,1
7819,সিঙ্গাপুরের বিপক্ষে বাংলাদেশের ম্যাচের আগে আশিক চৌধুরীর স্কাইডাইভিং করে আকাশ থেকে লাফ দেওয়ার খবরটি,bangla_fakenews,1
7820,শাহীন শাহ আফ্রিদি কর্তৃক বৈভব সূর্যবংশীকে এক ওভারের চ্যালেঞ্জ জানিয়ে মন্তব্য করার,bangla_fakenews,1
7821,ইন্টার মায়ামির জয়ের পর মেসিকে নিয়ে নেইমারের ফেসবুক পোস্ট দাবিতে স্ক্রিনশট প্রচার,bangla_fakenews,1
7822,শ্রীলঙ্কার বিপক্ষে মমিনুল হকের একই টেস্ট ম্যাচে দুই সেঞ্চুরির ঘটনাকে আফগানিস্তান ও ওয়েস্ট উইন্ডিজের বিপক্ষের দাবিতে প্রচার,bangla_fakenews,1
7823,হামজা চৌধুরী দাবিতে করিম আদেয়েমির পারফরম্যান্সের ভিডিও প্রচার,bangla_fakenews,1
7824,বিরাট কোহলি ও মেয়ে ভামিকার নামে এআই দিয়ে বানানো ছবি ভাইরাল,bangla_fakenews,1
7825,পিএসজির সাথে হওয়া ৫ জুলাইয়ের ম্যাচে চোট পাওয়ার পর মুসিয়ালার পায়ের ছবি দাবিতে পুরোনো ছবি প্রচার,bangla_fakenews,1
7826,ফিলিস্তিনের স্কার্ফ গলায় রোনালদোর খাবার সদৃশ বস্তু বিতরণের ছবিটি এআই দিয়ে তৈরি,bangla_fakenews,1
7827,ডিয়োগো জোটার সমাধিতে ফুল দিয়ে রোনালদোর বিদায় জানানোর ছবি দাবিতে এআই ছবি প্রচার,bangla_fakenews,1
7828,লিওনেল মেসি ও মিয়া খলিফার এই ছবিগুলো এআই প্রযুক্তি দিয়ে তৈরি,bangla_fakenews,1
7829,বাংলাদেশ সব ফর্মেটেই সমানভাবে খারাপ শীর্ষক মন্তব্য মাইকেল ভন করেননি,bangla_fakenews,1
7830,জর্জ কস্তা নিহতের খবরে জর্জ কস্তা দাবিতে ডিয়োগো কস্তার ছবি প্রচার,bangla_fakenews,1
7831,দুয়া লিপা বাংলাদেশ ক্রিকেট দলের জার্সি পরেছেন দাবিতে এআই ছবি প্রচার,bangla_fakenews,1
7832,ভারতকে অভদ্র ও পাকিস্তানকে ভদ্র চ্যাম্পিয়ন অভিহিত করে কোনো মন্তব্য করেননি রিকি পন্টিং,bangla_fakenews,1
7833,জাকের আলীর বাড়িতে আগুন দেওয়ার,bangla_fakenews,1
7834,বাংলাদেশ-পাকিস্তান ম্যাচ নিয়ে তানজিম সাকিবের নামে মন্তব্য প্রচার,bangla_fakenews,1
7835,মুস্তাফিজুর রহমানের অবসর ঘোষণার,bangla_fakenews,1
7836,এশিয়া কাপে বাংলাদেশ বনাম পাকিস্তান ম্যাচ প্রসঙ্গে জাকের আলীকে জড়িয়ে মন্তব্য প্রচার,bangla_fakenews,1
7837,‘আমি খেললে এবার এশিয়া কাপ ঘরে তুলতাম’ বলে মন্তব্য করেননি সাকিব,bangla_fakenews,1
7838,"হিন্দু হওয়ার কারণে নয়, চোটের কারণে খেলতে পারেননি লিটন দাস",bangla_fakenews,1
7839,এশিয়া কাপে বাংলাদেশের ব্যর্থতার দায়ে মাহমুদউল্লাহকে জাতীয় দলের নতুন নির্বাচক ঘোষণার,bangla_fakenews,1
7840,‘এশিয়া কাপ ফাইনালে পাকিস্তানের জায়গায় বাংলাদেশ ভালো খেলতো’ বলে মন্তব্য করেননি সূর্যকুমার যাদব,bangla_fakenews,1
7841,তাওহিদ হৃদয়ের বাড়িতে ভক্তদের অগ্নিসংযোগের দাবিটা,bangla_fakenews,1
7842,এশিয়া কাপে জাকের আলীর সাথে সূর্যকুমার যাদবের হাত না মেলানোর,bangla_fakenews,1
7843,ঋতুপর্ণা চাকমার নামে পরিচালিত ফ্যান পেজের পোস্টকে ঋতুপর্ণার মন্তব্য দাবিতে প্রচার,bangla_fakenews,1
7844,‘পাকিস্তানের কাছে ম্যাচ বিক্রি করেছে বাংলাদেশ’ বলে মন্তব্য করেননি ভিরাট কোহলি,bangla_fakenews,1
7845,শেখ হাসিনার জন্মদিনে সাকিবের শুভেচ্ছা ইস্যুতে অপতথ্যের প্রবাহ,bangla_fakenews,1
7846,পাকিস্তানের বিপক্ষে হারায় দায় কাঁধে নিয়ে কোচ সালাউদ্দিনের পদত্যাগের,bangla_fakenews,1
7847,এশিয়া কাপ ব্যর্থতায় বাংলাদেশের ক্রিকেটারদের বেতন ছয় মাস বন্ধ থাকার ঘোষণা আসেনি,bangla_fakenews,1
7848,বোরকা পরে বাংলাদেশ নারী দলের ক্রিকেটারের খেলার ছবিটি,bangla_fakenews,1
7849,আফগানিস্তানের কাছে বাংলাদেশের হোয়াইটওয়াশে মাহমুদউল্লাহর মন্তব্য দাবিতে পুরোনো ভিডিও প্রচার,bangla_fakenews,1
7850,এশিয়া কাপে বাংলাদেশের কাছে হারে হংকং সমর্থকদের স্টেডিয়াম ভাংচুরের,bangla_fakenews,1
7851,গাজায় রোনালদোর ২ মিলিয়ন ডলার দান করার ভিত্তিহীন,bangla_fakenews,1
7852,লিটন দাসকে ‘ফ্যাসিস্ট’ এর সমর্থক দাবি করে শামীম পাটোয়ারী ফেসবুক পোস্ট দেননি,bangla_fakenews,1
7853,হামজা চৌধুরীকে নিয়ে জোয়াও নেভেসের ফেসবুক পেজের পোস্টকে আসল দাবিতে প্রচার,bangla_fakenews,1
7854,স্মৃতি মান্ধানার বিয়ের বিষয়ে নাসিম শাহর নামে মন্তব্য প্রচার,bangla_fakenews,1
7855,জাতীয় ক্রিকেট দল নিয়ে মুশতাক আহমেদের নামে মন্তব্য প্রচার,bangla_fakenews,1
7856,ভারতকে বিশ্বকাপে নিয়ে যেতে চাই শীর্ষক মন্তব্য করেননি বাংলাদেশ ফুটবল দলের হেডকোচ কাবরেরা,bangla_fakenews,1
7857,মুস্তাফিজকে আইপিএল থেকে বাদ দেওয়ায় সেনা কর্মকর্তার প্রতিক্রিয়া দাবিতে এআই ভিডিও ভাইরাল,bangla_fakenews,1
7858,মুস্তাফিজ ও আইপিএল ইস্যুতে মোহাম্মদ শামির নামে মন্তব্য প্রচার,bangla_fakenews,1
7859,মুস্তাফিজ-আইপিএল ইস্যুতে শাহরুখ খানের বক্তব্য দাবিতে ভিন্ন ঘটনার ভিডিও প্রচার,bangla_fakenews,1
7860,আইপিএল থেকে বাদ পড়া নিয়ে মুস্তাফিজুর রহমানের মন্তব্য প্রচার,bangla_fakenews,1
7861,মুস্তাফিজ ও আইপিএল ইস্যুতে রাশিদ খানের নামে মন্তব্য প্রচার,bangla_fakenews,1
7862,আইপিএল থেকে বাদ দেওয়ায় মুস্তাফিজের বক্তব্য দাবিতে এআই-নির্মিত ভিডিও প্রচার,bangla_fakenews,1
7863,মুস্তাফিজকে নিয়ে কথা বলায় আইপিএল থেকে জেসন হোল্ডারকে বাদ দেওয়ার,bangla_fakenews,1
7864,মুস্তাফিজ ইস্যুতে দক্ষিণ আফ্রিকার আইপিএল-বিশ্বকাপ বয়কটের,bangla_fakenews,1
7865,তামিম ইকবালকে নিয়ে সাকিবের বক্তব্য দাবিতে এআই ভিডিও প্রচার,bangla_fakenews,1
7866,মুস্তাফিজ ইস্যুতে গেইলের ভিডিও বার্তার,bangla_fakenews,1
7867,"তামিমকে ভারতের দালাল এবং নিজেকে তামিমের দালাল বলে মন্তব্য করেননি মিঠুন, সম্পাদিত ফটোকার্ড প্রচার",bangla_fakenews,1
7868,ক্রিকেট বিশ্বকাপ ইস্যুতে ক্রীড়া উপদেষ্টা আসিফ নজরুলকে উদ্ধৃত করে কালের কণ্ঠের সম্পাদিত ফটোকার্ড প্রচার,bangla_fakenews,1
7869,আগুয়েরোর সাথে মেসির শুয়ে থাকার পুরোনো ছবিকে এপস্টিন ফাইলসের ছবি দাবিতে প্রচার,bangla_fakenews,1
7870,আইপিএল ও বিশ্বকাপ ইস্যুতে মুস্তাফিজের নামে মন্তব্য প্রচার,bangla_fakenews,1
7871,বিশ্বকাপ ইস্যুতে বাংলাদেশকে ‘ছেঁচড়া’ ও ‘শকুন’ বলে মন্তব্য করেননি ক্রিস গেইল,bangla_fakenews,1
7872,পুরো পায়ে প্লাস্টার পরিহিত হামজা চৌধুরীর ছবিগুলো এআই-নির্মিত,bangla_fakenews,1
7873,আম্পায়ার শরফুদ্দৌলা ইবনে শহীদ সৈকত টি-টোয়েন্টি বিশ্বকাপ ২০২৬ বয়কট করেননি,bangla_fakenews,1
7874,আইপিএল থেকে মুস্তাফিজুর রহমানকে বাদ দেওয়া নিয়ে ভারতীয় অভিনেত্রী লাবণী সরকারের নামে মন্তব্য প্রচার,bangla_fakenews,1
7875,বুলবুলকে সরিয়ে মাশরাফিকে বিসিবি সভাপতির দায়িত্ব দেওয়ার,bangla_fakenews,1
7876,আসিফ মাহমুদের বিচার চেয়ে সাকিব আল হাসানের বক্তব্য দাবিতে প্রচারিত ভিডিওটি এআই-নির্মিত,bangla_fakenews,1
7877,বিশ্বকাপে সুপার এইট নিশ্চিতের সফলতা বাংলাদেশকে উৎসর্গ করেননি জিম্বাবুয়ের সিকান্দার রাজা,bangla_fakenews,1
7878,কক্সবাজারের রোহিঙ্গা শিবির থেকে ফেরার পথে দুর্ঘটনার শিকার হননি মেসুত ওজিল,bangla_fakenews,1
7879,বিসিবির সভাপতি হতে প্রস্তুত জানিয়ে কোনো মন্তব্য করেননি মাশরাফি,bangla_fakenews,1
7880,"তাহেরীর নামে পেজ থেকে সাকিবকে জন্মদিনের শুভেচ্ছা, প্রচারিত সেলফিও এআই সম্পাদিত",bangla_fakenews,1
7881,ক্রিকেটার এনামুল হক বিজয়ের মন্তব্য দাবিতে তথ্য প্রচার,bangla_fakenews,1
7882,এমবাপ্পের ঈদের নামাজ পড়ার দৃশ্য দাবিতে প্রচারিত ছবিগুলো এআই-তৈরি,bangla_fakenews,1
7883,আর্লিং হালান্ডের ইসলাম গ্রহণ দাবিতে এআই ভিডিও প্রচার,bangla_fakenews,1
7884,সাম্প্রতিক নিখোঁজ ৬০টি ঘটনার কেস স্টাডি,bangla_fakenews,1
7885,অং সান সুচির কারাবন্দী অবস্থার চিত্র দাবীতে ছবি প্রচার,bangla_fakenews,1
7886,কায়রো বিমানবন্দরের ভাস্কর্যকে ১৪০০ বছর পুরোনো ঝুলন্ত পাথর দাবিতে প্রচার,bangla_fakenews,1
7887,চীনে কাপলদের আলাদা করতে ছবির ব্যক্তির হলের সব টিকেট ক্রয়ের,bangla_fakenews,1
7888,স্ফটিক করা অভিধানের ছবি সমুদ্রের তলদেশ থেকে তোলা অক্ষত কোরআন দাবিতে প্রচার,bangla_fakenews,1
7889,২০৩০ সালের কাবা শরীফের নকশা দাবিতে ছবি প্রচার,bangla_fakenews,1
7890,আর্থিক প্রতারণার উদ্দেশ্যে সানাউল নামের রোগাক্রান্ত শিশুর তথ্যে ভিন্ন নাম্বার যুক্ত করে প্রচার,bangla_fakenews,1
7891,ইউক্রেনে রাশিয়ার হামলার ভিডিও দাবি করে গণমাধ্যমে ভিডিও প্রচার,bangla_fakenews,1
7892,মহানবী হযরত মুহাম্মদ (সাঃ) এর ব্যবহৃত যুদ্ধের পোশাক নয় এটি,bangla_fakenews,1
7893,আর্থিক প্রতারণার উদ্দেশ্যে ভারতীয় শিশু আশুকে বাংলাদেশি শিশু দাবিতে প্রচার,bangla_fakenews,1
